Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/29/2025 1:08:29 PM, 632.8, 1.4790 , , , , 
, 4/29/2025 1:09:17 PM, 632.8, 1.4788 , , , , 
, 4/29/2025 1:10:05 PM, 632.8, 1.4790 , , , , 
, 4/29/2025 1:10:53 PM, 632.8, 1.4787 , , , , 
, 4/29/2025 1:11:41 PM, 632.8, 1.4787 , , , , 
, 4/29/2025 1:13:01 PM, 632.8, 1.4784 , , , , 
, 4/29/2025 1:13:49 PM, 632.8, 1.4783 , , , , 
, 4/29/2025 1:14:37 PM, 632.8, 1.4784 , , , , 
, 4/29/2025 1:15:25 PM, 632.8, 1.4783 , , , , 
, 4/29/2025 1:16:13 PM, 632.8, 1.4783 , , , , 
, 4/29/2025 1:18:51 PM, 632.8, 1.4787 , , , , 
, 4/29/2025 1:19:39 PM, 632.8, 1.4787 , , , , 
, 4/29/2025 1:20:27 PM, 632.8, 1.4787 , , , , 
, 4/29/2025 1:21:15 PM, 632.8, 1.4786 , , , , 
, 4/29/2025 1:22:03 PM, 632.8, 1.4787 , , , , 
, 4/29/2025 1:24:54 PM, 972.3, 1.4713 , , , , 
, 4/29/2025 1:25:42 PM, 972.3, 1.4714 , , , , 
, 4/29/2025 1:26:30 PM, 972.3, 1.4713 , , , , 
, 4/29/2025 1:27:18 PM, 972.3, 1.4712 , , , , 
, 4/29/2025 1:28:06 PM, 972.3, 1.4711 , , , , 
, 4/29/2025 1:29:43 PM, 972.3, 1.4711 , , , , 
, 4/29/2025 1:30:31 PM, 972.3, 1.4716 , , , , 
, 4/29/2025 1:31:19 PM, 972.3, 1.4711 , , , , 
, 4/29/2025 1:32:07 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 1:32:55 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 1:34:58 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 1:35:46 PM, 972.3, 1.4711 , , , , 
, 4/29/2025 1:36:34 PM, 972.3, 1.4710 , , , , 
, 4/29/2025 1:37:22 PM, 972.3, 1.4710 , , , , 
, 4/29/2025 1:38:10 PM, 972.3, 1.4718 , , , , 
, 4/29/2025 1:39:58 PM, 403.2, 1.4971 , , , , 
, 4/29/2025 1:40:46 PM, 403.2, 1.4975 , , , , 
, 4/29/2025 1:41:34 PM, 403.2, 1.4972 , , , , 
, 4/29/2025 1:42:22 PM, 403.2, 1.4969 , , , , 
, 4/29/2025 1:43:10 PM, 403.2, 1.4971 , , , , 
, 4/29/2025 1:45:03 PM, 403.2, 1.4973 , , , , 
, 4/29/2025 1:45:51 PM, 403.2, 1.4974 , , , , 
, 4/29/2025 1:46:39 PM, 403.2, 1.4970 , , , , 
, 4/29/2025 1:47:27 PM, 403.2, 1.4970 , , , , 
, 4/29/2025 1:48:15 PM, 403.2, 1.4971 , , , , 
, 4/29/2025 1:50:39 PM, 403.2, 1.4959 , , , , 
, 4/29/2025 1:51:27 PM, 403.2, 1.4979 , , , , 
, 4/29/2025 1:52:15 PM, 403.2, 1.4976 , , , , 
, 4/29/2025 1:53:03 PM, 403.2, 1.4981 , , , , 
, 4/29/2025 1:53:51 PM, 403.2, 1.4978 , , , , 

Mean, , , 1.4824 , 
Std Dev, , , .0111 , 
% Std Dev, , , 0.75, 
Count, , , 45, 
Min, , , 1.4709 , 
Max, , , 1.4981 , 


