Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/29/2025 1:57:30 PM, 632.8, 1.4817 , , , , 
, 4/29/2025 1:58:18 PM, 632.8, 1.4813 , , , , 
, 4/29/2025 1:59:06 PM, 632.8, 1.4815 , , , , 
, 4/29/2025 1:59:54 PM, 632.8, 1.4812 , , , , 
, 4/29/2025 2:00:42 PM, 632.8, 1.4824 , , , , 
, 4/29/2025 2:03:45 PM, 632.8, 1.4805 , , , , 
, 4/29/2025 2:04:33 PM, 632.8, 1.4805 , , , , 
, 4/29/2025 2:05:21 PM, 632.8, 1.4805 , , , , 
, 4/29/2025 2:06:09 PM, 632.8, 1.4805 , , , , 
, 4/29/2025 2:06:57 PM, 632.8, 1.4805 , , , , 
, 4/29/2025 2:08:19 PM, 632.8, 1.4806 , , , , 
, 4/29/2025 2:09:07 PM, 632.8, 1.4807 , , , , 
, 4/29/2025 2:09:55 PM, 632.8, 1.4803 , , , , 
, 4/29/2025 2:10:43 PM, 632.8, 1.4803 , , , , 
, 4/29/2025 2:11:31 PM, 632.8, 1.4804 , , , , 
, 4/29/2025 2:13:09 PM, 972.3, 1.4731 , , , , 
, 4/29/2025 2:13:57 PM, 972.3, 1.4733 , , , , 
, 4/29/2025 2:14:45 PM, 972.3, 1.4732 , , , , 
, 4/29/2025 2:15:33 PM, 972.3, 1.4730 , , , , 
, 4/29/2025 2:16:21 PM, 972.3, 1.4732 , , , , 
, 4/29/2025 2:18:40 PM, 972.3, 1.4729 , , , , 
, 4/29/2025 2:19:28 PM, 972.3, 1.4730 , , , , 
, 4/29/2025 2:20:16 PM, 972.3, 1.4727 , , , , 
, 4/29/2025 2:21:04 PM, 972.3, 1.4730 , , , , 
, 4/29/2025 2:21:52 PM, 972.3, 1.4724 , , , , 
, 4/29/2025 2:23:25 PM, 972.3, 1.4730 , , , , 
, 4/29/2025 2:24:13 PM, 972.3, 1.4731 , , , , 
, 4/29/2025 2:25:01 PM, 972.3, 1.4729 , , , , 
, 4/29/2025 2:25:49 PM, 972.3, 1.4732 , , , , 
, 4/29/2025 2:26:37 PM, 972.3, 1.4732 , , , , 
, 4/29/2025 2:28:39 PM, 403.2, 1.4998 , , , , 
, 4/29/2025 2:29:27 PM, 403.2, 1.4996 , , , , 
, 4/29/2025 2:30:15 PM, 403.2, 1.4996 , , , , 
, 4/29/2025 2:31:03 PM, 403.2, 1.4994 , , , , 
, 4/29/2025 2:31:51 PM, 403.2, 1.4999 , , , , 
, 4/29/2025 2:37:58 PM, 403.2, 1.4995 , , , , 
, 4/29/2025 2:38:46 PM, 403.2, 1.5003 , , , , 
, 4/29/2025 2:39:34 PM, 403.2, 1.5004 , , , , 
, 4/29/2025 2:40:22 PM, 403.2, 1.4996 , , , , 
, 4/29/2025 2:41:10 PM, 403.2, 1.5002 , , , , 
, 4/29/2025 2:45:04 PM, 403.2, 1.5007 , , , , 
, 4/29/2025 2:45:52 PM, 403.2, 1.5003 , , , , 
, 4/29/2025 2:46:40 PM, 403.2, 1.5001 , , , , 
, 4/29/2025 2:47:28 PM, 403.2, 1.5004 , , , , 
, 4/29/2025 2:48:16 PM, 403.2, 1.5003 , , , , 

Mean, , , 1.4846 , 
Std Dev, , , .0115 , 
% Std Dev, , , 0.77, 
Count, , , 45, 
Min, , , 1.4724 , 
Max, , , 1.5007 , 


