Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/29/2025 12:23:08 PM, 632.8, 1.4779 , , , , 
, 4/29/2025 12:23:56 PM, 632.8, 1.4778 , , , , 
, 4/29/2025 12:24:44 PM, 632.8, 1.4777 , , , , 
, 4/29/2025 12:25:32 PM, 632.8, 1.4757 , , , , 
, 4/29/2025 12:26:19 PM, 632.8, 1.4777 , , , , 
, 4/29/2025 12:28:28 PM, 632.8, 1.4772 , , , , 
, 4/29/2025 12:29:16 PM, 632.8, 1.4770 , , , , 
, 4/29/2025 12:30:04 PM, 632.8, 1.4773 , , , , 
, 4/29/2025 12:30:52 PM, 632.8, 1.4772 , , , , 
, 4/29/2025 12:31:40 PM, 632.8, 1.4772 , , , , 
, 4/29/2025 12:32:49 PM, 632.8, 1.4773 , , , , 
, 4/29/2025 12:33:37 PM, 632.8, 1.4770 , , , , 
, 4/29/2025 12:34:25 PM, 632.8, 1.4769 , , , , 
, 4/29/2025 12:35:13 PM, 632.8, 1.4769 , , , , 
, 4/29/2025 12:36:01 PM, 632.8, 1.4771 , , , , 
, 4/29/2025 12:37:20 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 12:38:08 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 12:38:56 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 12:39:44 PM, 972.3, 1.4707 , , , , 
, 4/29/2025 12:40:32 PM, 972.3, 1.4707 , , , , 
, 4/29/2025 12:42:43 PM, 972.3, 1.4707 , , , , 
, 4/29/2025 12:43:31 PM, 972.3, 1.4710 , , , , 
, 4/29/2025 12:44:19 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 12:45:07 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 12:45:55 PM, 972.3, 1.4707 , , , , 
, 4/29/2025 12:47:39 PM, 972.3, 1.4710 , , , , 
, 4/29/2025 12:48:26 PM, 972.3, 1.4707 , , , , 
, 4/29/2025 12:49:14 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 12:50:02 PM, 972.3, 1.4708 , , , , 
, 4/29/2025 12:50:50 PM, 972.3, 1.4709 , , , , 
, 4/29/2025 12:52:05 PM, 403.2, 1.4948 , , , , 
, 4/29/2025 12:52:53 PM, 403.2, 1.4968 , , , , 
, 4/29/2025 12:53:41 PM, 403.2, 1.4947 , , , , 
, 4/29/2025 12:54:29 PM, 403.2, 1.4948 , , , , 
, 4/29/2025 12:55:17 PM, 403.2, 1.4944 , , , , 
, 4/29/2025 12:56:56 PM, 403.2, 1.4945 , , , , 
, 4/29/2025 12:57:44 PM, 403.2, 1.4947 , , , , 
, 4/29/2025 12:58:32 PM, 403.2, 1.4948 , , , , 
, 4/29/2025 12:59:20 PM, 403.2, 1.4944 , , , , 
, 4/29/2025 1:00:08 PM, 403.2, 1.4944 , , , , 
, 4/29/2025 1:01:42 PM, 403.2, 1.4946 , , , , 
, 4/29/2025 1:02:30 PM, 403.2, 1.4944 , , , , 
, 4/29/2025 1:03:18 PM, 403.2, 1.4944 , , , , 
, 4/29/2025 1:04:06 PM, 403.2, 1.4944 , , , , 
, 4/29/2025 1:04:54 PM, 403.2, 1.4946 , , , , 

Mean, , , 1.4809 , 
Std Dev, , , .0102 , 
% Std Dev, , , 0.69, 
Count, , , 45, 
Min, , , 1.4707 , 
Max, , , 1.4968 , 


