Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 3/31/2025 3:59:56 PM, 632.8, 1.4829 , , , , 
, 3/31/2025 4:00:43 PM, 632.8, 1.4841 , , , , 
, 3/31/2025 4:01:31 PM, 632.8, 1.4841 , , , , 
, 3/31/2025 4:02:19 PM, 632.8, 1.4842 , , , , 
, 3/31/2025 4:03:07 PM, 632.8, 1.4842 , , , , 
, 3/31/2025 4:04:37 PM, 632.8, 1.4845 , , , , 
, 3/31/2025 4:05:25 PM, 632.8, 1.4842 , , , , 
, 3/31/2025 4:06:13 PM, 632.8, 1.4843 , , , , 
, 3/31/2025 4:07:01 PM, 632.8, 1.4843 , , , , 
, 3/31/2025 4:07:49 PM, 632.8, 1.4844 , , , , 
, 3/31/2025 4:09:08 PM, 632.8, 1.4843 , , , , 
, 3/31/2025 4:09:56 PM, 632.8, 1.4844 , , , , 
, 3/31/2025 4:10:44 PM, 632.8, 1.4844 , , , , 
, 3/31/2025 4:11:32 PM, 632.8, 1.4842 , , , , 
, 3/31/2025 4:12:20 PM, 632.8, 1.4845 , , , , 
, 3/31/2025 4:13:26 PM, 972.3, 1.4758 , , , , 
, 3/31/2025 4:14:14 PM, 972.3, 1.4759 , , , , 
, 3/31/2025 4:15:02 PM, 972.3, 1.4760 , , , , 
, 3/31/2025 4:15:50 PM, 972.3, 1.4757 , , , , 
, 3/31/2025 4:16:38 PM, 972.3, 1.4755 , , , , 
, 3/31/2025 4:19:06 PM, 972.3, 1.4757 , , , , 
, 3/31/2025 4:19:54 PM, 972.3, 1.4758 , , , , 
, 3/31/2025 4:20:42 PM, 972.3, 1.4756 , , , , 
, 3/31/2025 4:21:30 PM, 972.3, 1.4756 , , , , 
, 3/31/2025 4:22:18 PM, 972.3, 1.4756 , , , , 
, 3/31/2025 4:23:35 PM, 972.3, 1.4755 , , , , 
, 3/31/2025 4:24:23 PM, 972.3, 1.4763 , , , , 
, 3/31/2025 4:25:11 PM, 972.3, 1.4762 , , , , 
, 3/31/2025 4:25:59 PM, 972.3, 1.4758 , , , , 
, 3/31/2025 4:26:47 PM, 972.3, 1.4761 , , , , 
, 3/31/2025 4:28:27 PM, 403.2, 1.5045 , , , , 
, 3/31/2025 4:29:15 PM, 403.2, 1.5044 , , , , 
, 3/31/2025 4:30:03 PM, 403.2, 1.5040 , , , , 
, 3/31/2025 4:30:51 PM, 403.2, 1.5041 , , , , 
, 3/31/2025 4:31:38 PM, 403.2, 1.5045 , , , , 
, 3/31/2025 4:32:55 PM, 403.2, 1.5044 , , , , 
, 3/31/2025 4:33:43 PM, 403.2, 1.5044 , , , , 
, 3/31/2025 4:34:31 PM, 403.2, 1.5043 , , , , 
, 3/31/2025 4:35:19 PM, 403.2, 1.5044 , , , , 
, 3/31/2025 4:36:07 PM, 403.2, 1.5039 , , , , 
, 3/31/2025 4:37:25 PM, 403.2, 1.5041 , , , , 
, 3/31/2025 4:38:13 PM, 403.2, 1.5047 , , , , 
, 3/31/2025 4:39:01 PM, 403.2, 1.5040 , , , , 
, 3/31/2025 4:39:49 PM, 403.2, 1.5041 , , , , 
, 3/31/2025 4:40:37 PM, 403.2, 1.5043 , , , , 

Mean, , , 1.4881 , 
Std Dev, , , .0121 , 
% Std Dev, , , 0.81, 
Count, , , 45, 
Min, , , 1.4755 , 
Max, , , 1.5047 , 


