Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/9/2025 11:37:11 AM, 632.8, 1.4819 , , , , 
, 4/9/2025 11:37:59 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:38:47 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:39:35 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:40:23 AM, 632.8, 1.4818 , , , , 
, 4/9/2025 11:41:38 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:42:26 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:43:14 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:44:02 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:44:50 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:46:05 AM, 632.8, 1.4818 , , , , 
, 4/9/2025 11:46:53 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:47:41 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:48:29 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:49:17 AM, 632.8, 1.4817 , , , , 
, 4/9/2025 11:51:20 AM, 972.3, 1.4739 , , , , 
, 4/9/2025 11:52:08 AM, 972.3, 1.4739 , , , , 
, 4/9/2025 11:52:56 AM, 972.3, 1.4742 , , , , 
, 4/9/2025 11:53:44 AM, 972.3, 1.4739 , , , , 
, 4/9/2025 11:54:32 AM, 972.3, 1.4743 , , , , 
, 4/9/2025 11:56:17 AM, 972.3, 1.4739 , , , , 
, 4/9/2025 11:57:05 AM, 972.3, 1.4738 , , , , 
, 4/9/2025 11:57:53 AM, 972.3, 1.4737 , , , , 
, 4/9/2025 11:58:41 AM, 972.3, 1.4740 , , , , 
, 4/9/2025 11:59:29 AM, 972.3, 1.4737 , , , , 
, 4/9/2025 12:00:48 PM, 972.3, 1.4737 , , , , 
, 4/9/2025 12:01:35 PM, 972.3, 1.4745 , , , , 
, 4/9/2025 12:02:23 PM, 972.3, 1.4736 , , , , 
, 4/9/2025 12:03:11 PM, 972.3, 1.4739 , , , , 
, 4/9/2025 12:03:59 PM, 972.3, 1.4743 , , , , 
, 4/9/2025 12:05:01 PM, 403.2, 1.5015 , , , , 
, 4/9/2025 12:05:49 PM, 403.2, 1.5018 , , , , 
, 4/9/2025 12:06:37 PM, 403.2, 1.5018 , , , , 
, 4/9/2025 12:07:25 PM, 403.2, 1.5015 , , , , 
, 4/9/2025 12:08:13 PM, 403.2, 1.5020 , , , , 
, 4/9/2025 12:09:28 PM, 403.2, 1.5016 , , , , 
, 4/9/2025 12:10:16 PM, 403.2, 1.5015 , , , , 
, 4/9/2025 12:11:04 PM, 403.2, 1.5013 , , , , 
, 4/9/2025 12:11:52 PM, 403.2, 1.5015 , , , , 
, 4/9/2025 12:12:40 PM, 403.2, 1.5012 , , , , 
, 4/9/2025 12:13:49 PM, 403.2, 1.5015 , , , , 
, 4/9/2025 12:14:37 PM, 403.2, 1.5015 , , , , 
, 4/9/2025 12:15:25 PM, 403.2, 1.5015 , , , , 
, 4/9/2025 12:16:13 PM, 403.2, 1.5015 , , , , 
, 4/9/2025 12:17:01 PM, 403.2, 1.5015 , , , , 

Mean, , , 1.4857 , 
Std Dev, , , .0118 , 
% Std Dev, , , 0.79, 
Count, , , 45, 
Min, , , 1.4736 , 
Max, , , 1.5020 , 


