Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/9/2025 10:03:44 AM, 632.8, 1.4793 , , , , 
, 4/9/2025 10:04:32 AM, 632.8, 1.4793 , , , , 
, 4/9/2025 10:05:20 AM, 632.8, 1.4793 , , , , 
, 4/9/2025 10:06:08 AM, 632.8, 1.4793 , , , , 
, 4/9/2025 10:06:56 AM, 632.8, 1.4791 , , , , 
, 4/9/2025 10:08:32 AM, 632.8, 1.4789 , , , , 
, 4/9/2025 10:09:20 AM, 632.8, 1.4788 , , , , 
, 4/9/2025 10:10:08 AM, 632.8, 1.4787 , , , , 
, 4/9/2025 10:10:56 AM, 632.8, 1.4789 , , , , 
, 4/9/2025 10:11:44 AM, 632.8, 1.4787 , , , , 
, 4/9/2025 10:13:16 AM, 632.8, 1.4790 , , , , 
, 4/9/2025 10:14:04 AM, 632.8, 1.4790 , , , , 
, 4/9/2025 10:14:52 AM, 632.8, 1.4789 , , , , 
, 4/9/2025 10:15:40 AM, 632.8, 1.4789 , , , , 
, 4/9/2025 10:16:28 AM, 632.8, 1.4789 , , , , 
, 4/9/2025 10:18:05 AM, 972.3, 1.4713 , , , , 
, 4/9/2025 10:18:53 AM, 972.3, 1.4714 , , , , 
, 4/9/2025 10:19:41 AM, 972.3, 1.4712 , , , , 
, 4/9/2025 10:20:29 AM, 972.3, 1.4713 , , , , 
, 4/9/2025 10:21:17 AM, 972.3, 1.4721 , , , , 
, 4/9/2025 10:22:44 AM, 972.3, 1.4711 , , , , 
, 4/9/2025 10:23:32 AM, 972.3, 1.4712 , , , , 
, 4/9/2025 10:24:20 AM, 972.3, 1.4711 , , , , 
, 4/9/2025 10:25:08 AM, 972.3, 1.4711 , , , , 
, 4/9/2025 10:25:56 AM, 972.3, 1.4710 , , , , 
, 4/9/2025 10:27:21 AM, 972.3, 1.4709 , , , , 
, 4/9/2025 10:28:09 AM, 972.3, 1.4714 , , , , 
, 4/9/2025 10:28:57 AM, 972.3, 1.4712 , , , , 
, 4/9/2025 10:29:45 AM, 972.3, 1.4715 , , , , 
, 4/9/2025 10:30:33 AM, 972.3, 1.4710 , , , , 
, 4/9/2025 10:31:44 AM, 403.2, 1.4973 , , , , 
, 4/9/2025 10:32:32 AM, 403.2, 1.4974 , , , , 
, 4/9/2025 10:33:20 AM, 403.2, 1.4975 , , , , 
, 4/9/2025 10:34:08 AM, 403.2, 1.4974 , , , , 
, 4/9/2025 10:34:56 AM, 403.2, 1.4974 , , , , 
, 4/9/2025 10:36:44 AM, 403.2, 1.4976 , , , , 
, 4/9/2025 10:37:32 AM, 403.2, 1.4974 , , , , 
, 4/9/2025 10:38:20 AM, 403.2, 1.4973 , , , , 
, 4/9/2025 10:39:08 AM, 403.2, 1.4973 , , , , 
, 4/9/2025 10:39:56 AM, 403.2, 1.4974 , , , , 
, 4/9/2025 10:41:06 AM, 403.2, 1.4975 , , , , 
, 4/9/2025 10:41:54 AM, 403.2, 1.4969 , , , , 
, 4/9/2025 10:42:42 AM, 403.2, 1.4972 , , , , 
, 4/9/2025 10:43:30 AM, 403.2, 1.4970 , , , , 
, 4/9/2025 10:44:18 AM, 403.2, 1.4970 , , , , 

Mean, , , 1.4825 , 
Std Dev, , , .0110 , 
% Std Dev, , , 0.75, 
Count, , , 45, 
Min, , , 1.4709 , 
Max, , , 1.4976 , 


