Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/9/2025 10:47:44 AM, 632.8, 1.4806 , , , , 
, 4/9/2025 10:48:32 AM, 632.8, 1.4808 , , , , 
, 4/9/2025 10:49:20 AM, 632.8, 1.4806 , , , , 
, 4/9/2025 10:50:08 AM, 632.8, 1.4807 , , , , 
, 4/9/2025 10:50:56 AM, 632.8, 1.4806 , , , , 
, 4/9/2025 10:52:17 AM, 632.8, 1.4805 , , , , 
, 4/9/2025 10:53:05 AM, 632.8, 1.4805 , , , , 
, 4/9/2025 10:53:53 AM, 632.8, 1.4805 , , , , 
, 4/9/2025 10:54:41 AM, 632.8, 1.4805 , , , , 
, 4/9/2025 10:55:29 AM, 632.8, 1.4805 , , , , 
, 4/9/2025 10:57:18 AM, 632.8, 1.4812 , , , , 
, 4/9/2025 10:58:05 AM, 632.8, 1.4810 , , , , 
, 4/9/2025 10:58:53 AM, 632.8, 1.4811 , , , , 
, 4/9/2025 10:59:41 AM, 632.8, 1.4810 , , , , 
, 4/9/2025 11:00:29 AM, 632.8, 1.4813 , , , , 
, 4/9/2025 11:02:31 AM, 972.3, 1.4735 , , , , 
, 4/9/2025 11:03:19 AM, 972.3, 1.4735 , , , , 
, 4/9/2025 11:04:07 AM, 972.3, 1.4732 , , , , 
, 4/9/2025 11:04:55 AM, 972.3, 1.4734 , , , , 
, 4/9/2025 11:05:43 AM, 972.3, 1.4740 , , , , 
, 4/9/2025 11:07:55 AM, 972.3, 1.4727 , , , , 
, 4/9/2025 11:08:43 AM, 972.3, 1.4729 , , , , 
, 4/9/2025 11:09:31 AM, 972.3, 1.4723 , , , , 
, 4/9/2025 11:10:19 AM, 972.3, 1.4732 , , , , 
, 4/9/2025 11:11:07 AM, 972.3, 1.4728 , , , , 
, 4/9/2025 11:13:34 AM, 972.3, 1.4728 , , , , 
, 4/9/2025 11:14:22 AM, 972.3, 1.4732 , , , , 
, 4/9/2025 11:15:10 AM, 972.3, 1.4729 , , , , 
, 4/9/2025 11:15:58 AM, 972.3, 1.4729 , , , , 
, 4/9/2025 11:16:46 AM, 972.3, 1.4726 , , , , 
, 4/9/2025 11:18:00 AM, 403.2, 1.4999 , , , , 
, 4/9/2025 11:18:48 AM, 403.2, 1.4998 , , , , 
, 4/9/2025 11:19:36 AM, 403.2, 1.4995 , , , , 
, 4/9/2025 11:20:24 AM, 403.2, 1.4998 , , , , 
, 4/9/2025 11:21:11 AM, 403.2, 1.4997 , , , , 
, 4/9/2025 11:23:20 AM, 403.2, 1.4997 , , , , 
, 4/9/2025 11:24:08 AM, 403.2, 1.4997 , , , , 
, 4/9/2025 11:24:56 AM, 403.2, 1.4997 , , , , 
, 4/9/2025 11:25:44 AM, 403.2, 1.4997 , , , , 
, 4/9/2025 11:26:32 AM, 403.2, 1.4999 , , , , 
, 4/9/2025 11:31:18 AM, 403.2, 1.5001 , , , , 
, 4/9/2025 11:32:06 AM, 403.2, 1.4998 , , , , 
, 4/9/2025 11:32:54 AM, 403.2, 1.4999 , , , , 
, 4/9/2025 11:33:42 AM, 403.2, 1.4997 , , , , 
, 4/9/2025 11:34:30 AM, 403.2, 1.4999 , , , , 

Mean, , , 1.4845 , 
Std Dev, , , .0114 , 
% Std Dev, , , 0.77, 
Count, , , 45, 
Min, , , 1.4723 , 
Max, , , 1.5001 , 


