"2025-04-10_02-21_10-3 - RawData"
"Wavelength nm.","Abs."
400.00,0.667
401.00,0.568
402.00,0.471
403.00,0.390
404.00,0.323
405.00,0.267
406.00,0.219
407.00,0.180
408.00,0.147
409.00,0.121
410.00,0.100
411.00,0.082
412.00,0.068
413.00,0.055
414.00,0.045
415.00,0.037
416.00,0.032
417.00,0.024
418.00,0.019
419.00,0.015
420.00,0.011
421.00,0.008
422.00,0.005
423.00,0.003
424.00,0.001
425.00,-0.001
426.00,-0.002
427.00,-0.004
428.00,-0.005
429.00,-0.006
430.00,-0.007
431.00,-0.008
432.00,-0.009
433.00,-0.010
434.00,-0.011
435.00,-0.011
436.00,-0.012
437.00,-0.013
438.00,-0.013
439.00,-0.014
440.00,-0.014
441.00,-0.015
442.00,-0.015
443.00,-0.016
444.00,-0.016
445.00,-0.016
446.00,-0.017
447.00,-0.017
448.00,-0.018
449.00,-0.018
450.00,-0.018
451.00,-0.019
452.00,-0.019
453.00,-0.019
454.00,-0.019
455.00,-0.020
456.00,-0.020
457.00,-0.020
458.00,-0.020
459.00,-0.021
460.00,-0.021
461.00,-0.021
462.00,-0.021
463.00,-0.021
464.00,-0.022
465.00,-0.022
466.00,-0.022
467.00,-0.022
468.00,-0.022
469.00,-0.023
470.00,-0.023
471.00,-0.023
472.00,-0.023
473.00,-0.023
474.00,-0.023
475.00,-0.023
476.00,-0.024
477.00,-0.024
478.00,-0.024
479.00,-0.024
480.00,-0.024
481.00,-0.024
482.00,-0.024
483.00,-0.025
484.00,-0.025
485.00,-0.025
486.00,-0.025
487.00,-0.025
488.00,-0.025
489.00,-0.025
490.00,-0.025
491.00,-0.025
492.00,-0.025
493.00,-0.025
494.00,-0.025
495.00,-0.025
496.00,-0.026
497.00,-0.026
498.00,-0.026
499.00,-0.026
500.00,-0.026
501.00,-0.026
502.00,-0.026
503.00,-0.026
504.00,-0.026
505.00,-0.026
506.00,-0.026
507.00,-0.026
508.00,-0.026
509.00,-0.026
510.00,-0.026
511.00,-0.026
512.00,-0.026
513.00,-0.026
514.00,-0.026
515.00,-0.026
516.00,-0.026
517.00,-0.026
518.00,-0.026
519.00,-0.026
520.00,-0.026
521.00,-0.026
522.00,-0.026
523.00,-0.026
524.00,-0.027
525.00,-0.027
526.00,-0.026
527.00,-0.026
528.00,-0.027
529.00,-0.027
530.00,-0.027
531.00,-0.027
532.00,-0.027
533.00,-0.027
534.00,-0.027
535.00,-0.027
536.00,-0.028
537.00,-0.027
538.00,-0.027
539.00,-0.027
540.00,-0.027
541.00,-0.027
542.00,-0.027
543.00,-0.027
544.00,-0.027
545.00,-0.027
546.00,-0.027
547.00,-0.027
548.00,-0.027
549.00,-0.027
550.00,-0.027
551.00,-0.027
552.00,-0.027
553.00,-0.027
554.00,-0.027
555.00,-0.027
556.00,-0.027
557.00,-0.027
558.00,-0.026
559.00,-0.026
560.00,-0.026
561.00,-0.026
562.00,-0.026
563.00,-0.026
564.00,-0.026
565.00,-0.026
566.00,-0.026
567.00,-0.026
568.00,-0.026
569.00,-0.027
570.00,-0.027
571.00,-0.027
572.00,-0.027
573.00,-0.027
574.00,-0.027
575.00,-0.027
576.00,-0.027
577.00,-0.027
578.00,-0.027
579.00,-0.027
580.00,-0.027
581.00,-0.027
582.00,-0.027
583.00,-0.027
584.00,-0.027
585.00,-0.027
586.00,-0.027
587.00,-0.027
588.00,-0.027
589.00,-0.027
590.00,-0.027
591.00,-0.027
592.00,-0.027
593.00,-0.027
594.00,-0.027
595.00,-0.027
596.00,-0.027
597.00,-0.027
598.00,-0.027
599.00,-0.027
600.00,-0.027
601.00,-0.027
602.00,-0.027
603.00,-0.027
604.00,-0.027
605.00,-0.027
606.00,-0.027
607.00,-0.027
608.00,-0.027
609.00,-0.027
610.00,-0.027
611.00,-0.027
612.00,-0.027
613.00,-0.027
614.00,-0.027
615.00,-0.027
616.00,-0.028
617.00,-0.028
618.00,-0.028
619.00,-0.028
620.00,-0.028
621.00,-0.028
622.00,-0.028
623.00,-0.028
624.00,-0.028
625.00,-0.028
626.00,-0.028
627.00,-0.028
628.00,-0.029
629.00,-0.029
630.00,-0.029
631.00,-0.029
632.00,-0.029
633.00,-0.029
634.00,-0.029
635.00,-0.029
636.00,-0.029
637.00,-0.029
638.00,-0.029
639.00,-0.029
640.00,-0.030
641.00,-0.030
642.00,-0.030
643.00,-0.030
644.00,-0.030
645.00,-0.030
646.00,-0.030
647.00,-0.030
648.00,-0.030
649.00,-0.030
650.00,-0.030
651.00,-0.030
652.00,-0.030
653.00,-0.030
654.00,-0.030
655.00,-0.030
656.00,-0.030
657.00,-0.030
658.00,-0.030
659.00,-0.030
660.00,-0.030
661.00,-0.030
662.00,-0.030
663.00,-0.030
664.00,-0.030
665.00,-0.030
666.00,-0.030
667.00,-0.030
668.00,-0.030
669.00,-0.030
670.00,-0.030
671.00,-0.030
672.00,-0.030
673.00,-0.030
674.00,-0.030
675.00,-0.030
676.00,-0.030
677.00,-0.030
678.00,-0.030
679.00,-0.030
680.00,-0.030
681.00,-0.030
682.00,-0.030
683.00,-0.030
684.00,-0.030
685.00,-0.030
686.00,-0.030
687.00,-0.030
688.00,-0.030
689.00,-0.030
690.00,-0.030
691.00,-0.030
692.00,-0.030
693.00,-0.030
694.00,-0.030
695.00,-0.030
696.00,-0.030
697.00,-0.030
698.00,-0.030
699.00,-0.030
