Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/24/2025 9:43:58 AM, 632.8, 1.4759 , , , , 
, 4/24/2025 9:44:46 AM, 632.8, 1.4757 , , , , 
, 4/24/2025 9:45:34 AM, 632.8, 1.4759 , , , , 
, 4/24/2025 9:46:22 AM, 632.8, 1.4758 , , , , 
, 4/24/2025 9:47:10 AM, 632.8, 1.4757 , , , , 
, 4/24/2025 9:48:22 AM, 632.8, 1.4751 , , , , 
, 4/24/2025 9:49:10 AM, 632.8, 1.4769 , , , , 
, 4/24/2025 9:49:58 AM, 632.8, 1.4750 , , , , 
, 4/24/2025 9:50:46 AM, 632.8, 1.4751 , , , , 
, 4/24/2025 9:51:34 AM, 632.8, 1.4751 , , , , 
, 4/24/2025 9:53:53 AM, 632.8, 1.4753 , , , , 
, 4/24/2025 9:54:41 AM, 632.8, 1.4751 , , , , 
, 4/24/2025 9:55:29 AM, 632.8, 1.4752 , , , , 
, 4/24/2025 9:56:17 AM, 632.8, 1.4749 , , , , 
, 4/24/2025 9:57:05 AM, 632.8, 1.4752 , , , , 
, 4/24/2025 9:58:44 AM, 972.3, 1.4679 , , , , 
, 4/24/2025 9:59:32 AM, 972.3, 1.4684 , , , , 
, 4/24/2025 10:00:20 AM, 972.3, 1.4679 , , , , 
, 4/24/2025 10:01:08 AM, 972.3, 1.4681 , , , , 
, 4/24/2025 10:01:56 AM, 972.3, 1.4681 , , , , 
, 4/24/2025 10:03:13 AM, 972.3, 1.4683 , , , , 
, 4/24/2025 10:04:01 AM, 972.3, 1.4680 , , , , 
, 4/24/2025 10:04:49 AM, 972.3, 1.4681 , , , , 
, 4/24/2025 10:05:37 AM, 972.3, 1.4681 , , , , 
, 4/24/2025 10:06:25 AM, 972.3, 1.4678 , , , , 
, 4/24/2025 10:08:42 AM, 972.3, 1.4681 , , , , 
, 4/24/2025 10:09:30 AM, 972.3, 1.4684 , , , , 
, 4/24/2025 10:10:18 AM, 972.3, 1.4679 , , , , 
, 4/24/2025 10:11:06 AM, 972.3, 1.4684 , , , , 
, 4/24/2025 10:11:54 AM, 972.3, 1.4681 , , , , 
, 4/24/2025 10:13:34 AM, 403.2, 1.4917 , , , , 
, 4/24/2025 10:14:22 AM, 403.2, 1.4922 , , , , 
, 4/24/2025 10:15:10 AM, 403.2, 1.4920 , , , , 
, 4/24/2025 10:15:58 AM, 403.2, 1.4920 , , , , 
, 4/24/2025 10:16:46 AM, 403.2, 1.4922 , , , , 
, 4/24/2025 10:18:29 AM, 403.2, 1.4917 , , , , 
, 4/24/2025 10:19:17 AM, 403.2, 1.4919 , , , , 
, 4/24/2025 10:20:05 AM, 403.2, 1.4918 , , , , 
, 4/24/2025 10:20:53 AM, 403.2, 1.4921 , , , , 
, 4/24/2025 10:21:41 AM, 403.2, 1.4917 , , , , 
, 4/24/2025 10:24:15 AM, 403.2, 1.4922 , , , , 
, 4/24/2025 10:25:03 AM, 403.2, 1.4924 , , , , 
, 4/24/2025 10:25:51 AM, 403.2, 1.4918 , , , , 
, 4/24/2025 10:26:39 AM, 403.2, 1.4921 , , , , 
, 4/24/2025 10:27:27 AM, 403.2, 1.4917 , , , , 

Mean, , , 1.4785 , 
Std Dev, , , .0101 , 
% Std Dev, , , 0.68, 
Count, , , 45, 
Min, , , 1.4678 , 
Max, , , 1.4924 , 


