Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/24/2025 12:53:49 PM, 632.8, 1.4815 , , , , 
, 4/24/2025 12:54:37 PM, 632.8, 1.4814 , , , , 
, 4/24/2025 12:55:25 PM, 632.8, 1.4813 , , , , 
, 4/24/2025 12:56:12 PM, 632.8, 1.4815 , , , , 
, 4/24/2025 12:57:00 PM, 632.8, 1.4812 , , , , 
, 4/24/2025 12:58:52 PM, 632.8, 1.4815 , , , , 
, 4/24/2025 12:59:40 PM, 632.8, 1.4812 , , , , 
, 4/24/2025 1:00:28 PM, 632.8, 1.4811 , , , , 
, 4/24/2025 1:01:15 PM, 632.8, 1.4810 , , , , 
, 4/24/2025 1:02:03 PM, 632.8, 1.4813 , , , , 
, 4/24/2025 1:03:47 PM, 632.8, 1.4812 , , , , 
, 4/24/2025 1:04:35 PM, 632.8, 1.4812 , , , , 
, 4/24/2025 1:05:23 PM, 632.8, 1.4813 , , , , 
, 4/24/2025 1:06:11 PM, 632.8, 1.4813 , , , , 
, 4/24/2025 1:06:59 PM, 632.8, 1.4815 , , , , 
, 4/24/2025 1:08:10 PM, 972.3, 1.4737 , , , , 
, 4/24/2025 1:08:58 PM, 972.3, 1.4737 , , , , 
, 4/24/2025 1:09:46 PM, 972.3, 1.4734 , , , , 
, 4/24/2025 1:10:34 PM, 972.3, 1.4737 , , , , 
, 4/24/2025 1:11:22 PM, 972.3, 1.4736 , , , , 
, 4/24/2025 1:12:50 PM, 972.3, 1.4739 , , , , 
, 4/24/2025 1:13:38 PM, 972.3, 1.4737 , , , , 
, 4/24/2025 1:14:26 PM, 972.3, 1.4733 , , , , 
, 4/24/2025 1:15:14 PM, 972.3, 1.4733 , , , , 
, 4/24/2025 1:16:02 PM, 972.3, 1.4735 , , , , 
, 4/24/2025 1:17:34 PM, 972.3, 1.4734 , , , , 
, 4/24/2025 1:18:22 PM, 972.3, 1.4732 , , , , 
, 4/24/2025 1:19:10 PM, 972.3, 1.4737 , , , , 
, 4/24/2025 1:19:58 PM, 972.3, 1.4742 , , , , 
, 4/24/2025 1:20:46 PM, 972.3, 1.4736 , , , , 
, 4/24/2025 1:22:15 PM, 403.2, 1.5009 , , , , 
, 4/24/2025 1:23:03 PM, 403.2, 1.5013 , , , , 
, 4/24/2025 1:23:51 PM, 403.2, 1.5015 , , , , 
, 4/24/2025 1:24:39 PM, 403.2, 1.5012 , , , , 
, 4/24/2025 1:25:27 PM, 403.2, 1.5014 , , , , 
, 4/24/2025 1:28:29 PM, 403.2, 1.5011 , , , , 
, 4/24/2025 1:29:17 PM, 403.2, 1.5009 , , , , 
, 4/24/2025 1:30:05 PM, 403.2, 1.5011 , , , , 
, 4/24/2025 1:30:53 PM, 403.2, 1.5012 , , , , 
, 4/24/2025 1:31:41 PM, 403.2, 1.5013 , , , , 
, 4/24/2025 1:34:51 PM, 403.2, 1.5011 , , , , 
, 4/24/2025 1:35:39 PM, 403.2, 1.5015 , , , , 
, 4/24/2025 1:36:27 PM, 403.2, 1.5013 , , , , 
, 4/24/2025 1:37:15 PM, 403.2, 1.5012 , , , , 
, 4/24/2025 1:38:03 PM, 403.2, 1.5009 , , , , 

Mean, , , 1.4854 , 
Std Dev, , , .0118 , 
% Std Dev, , , 0.79, 
Count, , , 45, 
Min, , , 1.4732 , 
Max, , , 1.5015 , 


