Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/24/2025 10:31:41 AM, 632.8, 1.4769 , , , , 
, 4/24/2025 10:32:29 AM, 632.8, 1.4766 , , , , 
, 4/24/2025 10:33:17 AM, 632.8, 1.4766 , , , , 
, 4/24/2025 10:34:05 AM, 632.8, 1.4767 , , , , 
, 4/24/2025 10:34:53 AM, 632.8, 1.4766 , , , , 
, 4/24/2025 10:36:19 AM, 632.8, 1.4768 , , , , 
, 4/24/2025 10:37:07 AM, 632.8, 1.4766 , , , , 
, 4/24/2025 10:37:55 AM, 632.8, 1.4764 , , , , 
, 4/24/2025 10:38:43 AM, 632.8, 1.4763 , , , , 
, 4/24/2025 10:39:31 AM, 632.8, 1.4766 , , , , 
, 4/24/2025 10:40:52 AM, 632.8, 1.4768 , , , , 
, 4/24/2025 10:41:40 AM, 632.8, 1.4766 , , , , 
, 4/24/2025 10:42:28 AM, 632.8, 1.4768 , , , , 
, 4/24/2025 10:43:16 AM, 632.8, 1.4769 , , , , 
, 4/24/2025 10:44:04 AM, 632.8, 1.4768 , , , , 
, 4/24/2025 10:45:18 AM, 972.3, 1.4695 , , , , 
, 4/24/2025 10:46:06 AM, 972.3, 1.4697 , , , , 
, 4/24/2025 10:46:54 AM, 972.3, 1.4693 , , , , 
, 4/24/2025 10:47:42 AM, 972.3, 1.4696 , , , , 
, 4/24/2025 10:48:30 AM, 972.3, 1.4695 , , , , 
, 4/24/2025 10:50:01 AM, 972.3, 1.4694 , , , , 
, 4/24/2025 10:50:49 AM, 972.3, 1.4692 , , , , 
, 4/24/2025 10:51:37 AM, 972.3, 1.4692 , , , , 
, 4/24/2025 10:52:25 AM, 972.3, 1.4698 , , , , 
, 4/24/2025 10:53:13 AM, 972.3, 1.4692 , , , , 
, 4/24/2025 10:55:06 AM, 972.3, 1.4693 , , , , 
, 4/24/2025 10:55:54 AM, 972.3, 1.4697 , , , , 
, 4/24/2025 10:56:42 AM, 972.3, 1.4693 , , , , 
, 4/24/2025 10:57:30 AM, 972.3, 1.4695 , , , , 
, 4/24/2025 10:58:18 AM, 972.3, 1.4693 , , , , 
, 4/24/2025 11:00:36 AM, 403.2, 1.4944 , , , , 
, 4/24/2025 11:01:24 AM, 403.2, 1.4946 , , , , 
, 4/24/2025 11:02:12 AM, 403.2, 1.4943 , , , , 
, 4/24/2025 11:03:00 AM, 403.2, 1.4945 , , , , 
, 4/24/2025 11:03:48 AM, 403.2, 1.4946 , , , , 
, 4/24/2025 11:06:01 AM, 403.2, 1.4942 , , , , 
, 4/24/2025 11:06:48 AM, 403.2, 1.4947 , , , , 
, 4/24/2025 11:07:36 AM, 403.2, 1.4944 , , , , 
, 4/24/2025 11:08:24 AM, 403.2, 1.4942 , , , , 
, 4/24/2025 11:09:12 AM, 403.2, 1.4941 , , , , 
, 4/24/2025 11:11:50 AM, 403.2, 1.4943 , , , , 
, 4/24/2025 11:12:38 AM, 403.2, 1.4948 , , , , 
, 4/24/2025 11:13:26 AM, 403.2, 1.4943 , , , , 
, 4/24/2025 11:14:14 AM, 403.2, 1.4947 , , , , 
, 4/24/2025 11:15:02 AM, 403.2, 1.4945 , , , , 

Mean, , , 1.4802 , 
Std Dev, , , .0106 , 
% Std Dev, , , 0.72, 
Count, , , 45, 
Min, , , 1.4692 , 
Max, , , 1.4948 , 


