"File_250328_154016_10-4 - RawData"
"Wavelength nm.","Abs."
400.00,0.660
401.00,0.565
402.00,0.469
403.00,0.389
404.00,0.324
405.00,0.271
406.00,0.225
407.00,0.187
408.00,0.156
409.00,0.131
410.00,0.110
411.00,0.093
412.00,0.079
413.00,0.067
414.00,0.057
415.00,0.049
416.00,0.044
417.00,0.037
418.00,0.032
419.00,0.028
420.00,0.024
421.00,0.021
422.00,0.018
423.00,0.016
424.00,0.014
425.00,0.012
426.00,0.011
427.00,0.009
428.00,0.008
429.00,0.007
430.00,0.006
431.00,0.005
432.00,0.004
433.00,0.003
434.00,0.002
435.00,0.001
436.00,0.001
437.00,0.000
438.00,-0.000
439.00,-0.001
440.00,-0.002
441.00,-0.002
442.00,-0.003
443.00,-0.003
444.00,-0.004
445.00,-0.004
446.00,-0.004
447.00,-0.005
448.00,-0.005
449.00,-0.006
450.00,-0.006
451.00,-0.006
452.00,-0.007
453.00,-0.007
454.00,-0.007
455.00,-0.007
456.00,-0.008
457.00,-0.008
458.00,-0.009
459.00,-0.009
460.00,-0.009
461.00,-0.009
462.00,-0.010
463.00,-0.010
464.00,-0.010
465.00,-0.010
466.00,-0.011
467.00,-0.011
468.00,-0.011
469.00,-0.011
470.00,-0.011
471.00,-0.012
472.00,-0.012
473.00,-0.012
474.00,-0.012
475.00,-0.012
476.00,-0.012
477.00,-0.013
478.00,-0.013
479.00,-0.013
480.00,-0.013
481.00,-0.013
482.00,-0.013
483.00,-0.013
484.00,-0.014
485.00,-0.014
486.00,-0.014
487.00,-0.014
488.00,-0.014
489.00,-0.014
490.00,-0.014
491.00,-0.014
492.00,-0.015
493.00,-0.015
494.00,-0.015
495.00,-0.015
496.00,-0.015
497.00,-0.015
498.00,-0.015
499.00,-0.015
500.00,-0.015
501.00,-0.015
502.00,-0.016
503.00,-0.016
504.00,-0.016
505.00,-0.016
506.00,-0.016
507.00,-0.016
508.00,-0.016
509.00,-0.016
510.00,-0.016
511.00,-0.016
512.00,-0.016
513.00,-0.016
514.00,-0.016
515.00,-0.016
516.00,-0.016
517.00,-0.016
518.00,-0.016
