Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/16/2025 10:34:29 AM, 632.8, 1.4787 , , , , 
, 4/16/2025 10:35:17 AM, 632.8, 1.4786 , , , , 
, 4/16/2025 10:36:05 AM, 632.8, 1.4787 , , , , 
, 4/16/2025 10:36:53 AM, 632.8, 1.4786 , , , , 
, 4/16/2025 10:37:41 AM, 632.8, 1.4785 , , , , 
, 4/16/2025 10:39:04 AM, 632.8, 1.4786 , , , , 
, 4/16/2025 10:39:52 AM, 632.8, 1.4788 , , , , 
, 4/16/2025 10:40:40 AM, 632.8, 1.4785 , , , , 
, 4/16/2025 10:41:28 AM, 632.8, 1.4786 , , , , 
, 4/16/2025 10:42:16 AM, 632.8, 1.4787 , , , , 
, 4/16/2025 10:46:00 AM, 632.8, 1.4786 , , , , 
, 4/16/2025 10:46:47 AM, 632.8, 1.4787 , , , , 
, 4/16/2025 10:47:35 AM, 632.8, 1.4785 , , , , 
, 4/16/2025 10:48:23 AM, 632.8, 1.4786 , , , , 
, 4/16/2025 10:49:11 AM, 632.8, 1.4786 , , , , 
, 4/16/2025 10:50:15 AM, 972.3, 1.4711 , , , , 
, 4/16/2025 10:51:03 AM, 972.3, 1.4712 , , , , 
, 4/16/2025 10:51:51 AM, 972.3, 1.4716 , , , , 
, 4/16/2025 10:52:39 AM, 972.3, 1.4710 , , , , 
, 4/16/2025 10:53:27 AM, 972.3, 1.4713 , , , , 
, 4/16/2025 10:55:40 AM, 972.3, 1.4711 , , , , 
, 4/16/2025 10:56:28 AM, 972.3, 1.4712 , , , , 
, 4/16/2025 10:57:16 AM, 972.3, 1.4710 , , , , 
, 4/16/2025 10:58:04 AM, 972.3, 1.4711 , , , , 
, 4/16/2025 10:58:52 AM, 972.3, 1.4711 , , , , 
, 4/16/2025 11:00:55 AM, 972.3, 1.4716 , , , , 
, 4/16/2025 11:01:43 AM, 972.3, 1.4711 , , , , 
, 4/16/2025 11:02:31 AM, 972.3, 1.4711 , , , , 
, 4/16/2025 11:03:19 AM, 972.3, 1.4718 , , , , 
, 4/16/2025 11:04:07 AM, 972.3, 1.4715 , , , , 
, 4/16/2025 11:05:51 AM, 403.2, 1.4972 , , , , 
, 4/16/2025 11:06:39 AM, 403.2, 1.4972 , , , , 
, 4/16/2025 11:07:27 AM, 403.2, 1.4973 , , , , 
, 4/16/2025 11:08:15 AM, 403.2, 1.4973 , , , , 
, 4/16/2025 11:09:03 AM, 403.2, 1.4972 , , , , 
, 4/16/2025 11:10:29 AM, 403.2, 1.4971 , , , , 
, 4/16/2025 11:11:17 AM, 403.2, 1.4971 , , , , 
, 4/16/2025 11:12:05 AM, 403.2, 1.4973 , , , , 
, 4/16/2025 11:12:53 AM, 403.2, 1.4970 , , , , 
, 4/16/2025 11:13:41 AM, 403.2, 1.4970 , , , , 
, 4/16/2025 11:15:40 AM, 403.2, 1.4970 , , , , 
, 4/16/2025 11:16:28 AM, 403.2, 1.4970 , , , , 
, 4/16/2025 11:17:16 AM, 403.2, 1.4972 , , , , 
, 4/16/2025 11:18:04 AM, 403.2, 1.4973 , , , , 
, 4/16/2025 11:18:52 AM, 403.2, 1.4972 , , , , 

Mean, , , 1.4823 , 
Std Dev, , , .0110 , 
% Std Dev, , , 0.74, 
Count, , , 45, 
Min, , , 1.4710 , 
Max, , , 1.4973 , 


