Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/16/2025 8:45:56 AM, 632.8, 1.4755 , , , , 
, 4/16/2025 8:46:43 AM, 632.8, 1.4758 , , , , 
, 4/16/2025 8:47:31 AM, 632.8, 1.4760 , , , , 
, 4/16/2025 8:48:19 AM, 632.8, 1.4757 , , , , 
, 4/16/2025 8:49:07 AM, 632.8, 1.4757 , , , , 
, 4/16/2025 8:50:26 AM, 632.8, 1.4757 , , , , 
, 4/16/2025 8:51:14 AM, 632.8, 1.4758 , , , , 
, 4/16/2025 8:52:02 AM, 632.8, 1.4753 , , , , 
, 4/16/2025 8:52:50 AM, 632.8, 1.4757 , , , , 
, 4/16/2025 8:53:38 AM, 632.8, 1.4755 , , , , 
, 4/16/2025 8:55:06 AM, 632.8, 1.4759 , , , , 
, 4/16/2025 8:55:54 AM, 632.8, 1.4757 , , , , 
, 4/16/2025 8:56:42 AM, 632.8, 1.4757 , , , , 
, 4/16/2025 8:57:30 AM, 632.8, 1.4757 , , , , 
, 4/16/2025 8:58:18 AM, 632.8, 1.4756 , , , , 
, 4/16/2025 8:59:37 AM, 972.3, 1.4697 , , , , 
, 4/16/2025 9:00:25 AM, 972.3, 1.4698 , , , , 
, 4/16/2025 9:01:13 AM, 972.3, 1.4697 , , , , 
, 4/16/2025 9:02:00 AM, 972.3, 1.4693 , , , , 
, 4/16/2025 9:02:48 AM, 972.3, 1.4697 , , , , 
, 4/16/2025 9:04:09 AM, 972.3, 1.4697 , , , , 
, 4/16/2025 9:04:57 AM, 972.3, 1.4695 , , , , 
, 4/16/2025 9:05:45 AM, 972.3, 1.4694 , , , , 
, 4/16/2025 9:06:33 AM, 972.3, 1.4696 , , , , 
, 4/16/2025 9:07:21 AM, 972.3, 1.4692 , , , , 
, 4/16/2025 9:08:29 AM, 972.3, 1.4700 , , , , 
, 4/16/2025 9:09:17 AM, 972.3, 1.4694 , , , , 
, 4/16/2025 9:10:05 AM, 972.3, 1.4694 , , , , 
, 4/16/2025 9:10:53 AM, 972.3, 1.4687 , , , , 
, 4/16/2025 9:11:41 AM, 972.3, 1.4696 , , , , 
, 4/16/2025 9:12:49 AM, 403.2, 1.4923 , , , , 
, 4/16/2025 9:13:37 AM, 403.2, 1.4925 , , , , 
, 4/16/2025 9:14:25 AM, 403.2, 1.4925 , , , , 
, 4/16/2025 9:15:13 AM, 403.2, 1.4927 , , , , 
, 4/16/2025 9:16:01 AM, 403.2, 1.4925 , , , , 
, 4/16/2025 9:17:12 AM, 403.2, 1.4924 , , , , 
, 4/16/2025 9:18:00 AM, 403.2, 1.4924 , , , , 
, 4/16/2025 9:18:48 AM, 403.2, 1.4924 , , , , 
, 4/16/2025 9:19:36 AM, 403.2, 1.4918 , , , , 
, 4/16/2025 9:20:24 AM, 403.2, 1.4922 , , , , 
, 4/16/2025 9:21:37 AM, 403.2, 1.4926 , , , , 
, 4/16/2025 9:22:24 AM, 403.2, 1.4924 , , , , 
, 4/16/2025 9:23:12 AM, 403.2, 1.4926 , , , , 
, 4/16/2025 9:24:00 AM, 403.2, 1.4927 , , , , 
, 4/16/2025 9:24:48 AM, 403.2, 1.4924 , , , , 

Mean, , , 1.4792 , 
Std Dev, , , .0098 , 
% Std Dev, , , 0.66, 
Count, , , 45, 
Min, , , 1.4687 , 
Max, , , 1.4927 , 


