Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 3/28/2025 3:18:02 PM, 632.8, 1.4771 , , , , 
, 3/28/2025 3:18:50 PM, 632.8, 1.4770 , , , , 
, 3/28/2025 3:19:38 PM, 632.8, 1.4771 , , , , 
, 3/28/2025 3:20:26 PM, 632.8, 1.4770 , , , , 
, 3/28/2025 3:21:14 PM, 632.8, 1.4771 , , , , 
, 3/28/2025 3:23:03 PM, 632.8, 1.4771 , , , , 
, 3/28/2025 3:23:51 PM, 632.8, 1.4771 , , , , 
, 3/28/2025 3:24:39 PM, 632.8, 1.4770 , , , , 
, 3/28/2025 3:25:27 PM, 632.8, 1.4771 , , , , 
, 3/28/2025 3:26:15 PM, 632.8, 1.4771 , , , , 
, 3/28/2025 3:28:42 PM, 632.8, 1.4771 , , , , 
, 3/28/2025 3:29:30 PM, 632.8, 1.4767 , , , , 
, 3/28/2025 3:30:18 PM, 632.8, 1.4769 , , , , 
, 3/28/2025 3:31:05 PM, 632.8, 1.4768 , , , , 
, 3/28/2025 3:31:53 PM, 632.8, 1.4770 , , , , 
, 3/28/2025 3:34:59 PM, 972.3, 1.4698 , , , , 
, 3/28/2025 3:35:47 PM, 972.3, 1.4704 , , , , 
, 3/28/2025 3:36:35 PM, 972.3, 1.4707 , , , , 
, 3/28/2025 3:37:23 PM, 972.3, 1.4700 , , , , 
, 3/28/2025 3:38:11 PM, 972.3, 1.4703 , , , , 
, 3/28/2025 3:39:38 PM, 972.3, 1.4702 , , , , 
, 3/28/2025 3:40:26 PM, 972.3, 1.4705 , , , , 
, 3/28/2025 3:41:14 PM, 972.3, 1.4704 , , , , 
, 3/28/2025 3:42:02 PM, 972.3, 1.4702 , , , , 
, 3/28/2025 3:42:50 PM, 972.3, 1.4702 , , , , 
, 3/28/2025 3:44:14 PM, 972.3, 1.4704 , , , , 
, 3/28/2025 3:45:02 PM, 972.3, 1.4703 , , , , 
, 3/28/2025 3:45:50 PM, 972.3, 1.4702 , , , , 
, 3/28/2025 3:46:38 PM, 972.3, 1.4701 , , , , 
, 3/28/2025 3:47:26 PM, 972.3, 1.4700 , , , , 
, 3/28/2025 3:48:49 PM, 403.2, 1.4949 , , , , 
, 3/28/2025 3:49:37 PM, 403.2, 1.4950 , , , , 
, 3/28/2025 3:50:25 PM, 403.2, 1.4948 , , , , 
, 3/28/2025 3:51:13 PM, 403.2, 1.4951 , , , , 
, 3/28/2025 3:52:01 PM, 403.2, 1.4948 , , , , 
, 3/28/2025 3:53:23 PM, 403.2, 1.4946 , , , , 
, 3/28/2025 3:54:11 PM, 403.2, 1.4944 , , , , 
, 3/28/2025 3:54:59 PM, 403.2, 1.4947 , , , , 
, 3/28/2025 3:55:47 PM, 403.2, 1.4948 , , , , 
, 3/28/2025 3:56:35 PM, 403.2, 1.4946 , , , , 
, 3/28/2025 3:57:58 PM, 403.2, 1.4942 , , , , 
, 3/28/2025 3:58:46 PM, 403.2, 1.4947 , , , , 
, 3/28/2025 3:59:34 PM, 403.2, 1.4944 , , , , 
, 3/28/2025 4:00:22 PM, 403.2, 1.4946 , , , , 
, 3/28/2025 4:01:10 PM, 403.2, 1.4951 , , , , 

Mean, , , 1.4807 , 
Std Dev, , , .0104 , 
% Std Dev, , , 0.70, 
Count, , , 45, 
Min, , , 1.4698 , 
Max, , , 1.4951 , 


