"2025-04-04_02-14_10-3 - RawData"
"Wavelength nm.","Abs."
400.00,0.671
401.00,0.572
402.00,0.473
403.00,0.391
404.00,0.325
405.00,0.269
406.00,0.223
407.00,0.183
408.00,0.151
409.00,0.124
410.00,0.103
411.00,0.085
412.00,0.071
413.00,0.059
414.00,0.049
415.00,0.041
416.00,0.036
417.00,0.029
418.00,0.024
419.00,0.020
420.00,0.016
421.00,0.013
422.00,0.010
423.00,0.008
424.00,0.006
425.00,0.005
426.00,0.003
427.00,0.002
428.00,0.001
429.00,-0.001
430.00,-0.002
431.00,-0.003
432.00,-0.003
433.00,-0.004
434.00,-0.005
435.00,-0.005
436.00,-0.006
437.00,-0.007
438.00,-0.007
439.00,-0.008
440.00,-0.008
441.00,-0.008
442.00,-0.009
443.00,-0.009
444.00,-0.010
445.00,-0.010
446.00,-0.010
447.00,-0.011
448.00,-0.011
449.00,-0.011
450.00,-0.012
451.00,-0.012
452.00,-0.012
453.00,-0.012
454.00,-0.013
455.00,-0.013
456.00,-0.013
457.00,-0.013
458.00,-0.014
459.00,-0.014
460.00,-0.014
461.00,-0.014
462.00,-0.014
463.00,-0.015
464.00,-0.015
465.00,-0.015
466.00,-0.015
467.00,-0.015
468.00,-0.016
469.00,-0.016
470.00,-0.016
471.00,-0.016
472.00,-0.016
473.00,-0.016
474.00,-0.016
475.00,-0.017
476.00,-0.017
477.00,-0.017
478.00,-0.017
479.00,-0.017
480.00,-0.017
481.00,-0.017
482.00,-0.017
483.00,-0.017
484.00,-0.018
485.00,-0.018
486.00,-0.018
487.00,-0.018
488.00,-0.018
489.00,-0.018
490.00,-0.018
491.00,-0.018
492.00,-0.018
493.00,-0.018
494.00,-0.018
495.00,-0.018
496.00,-0.019
497.00,-0.019
498.00,-0.019
499.00,-0.019
500.00,-0.019
501.00,-0.019
502.00,-0.019
503.00,-0.019
504.00,-0.019
505.00,-0.019
506.00,-0.019
507.00,-0.019
508.00,-0.019
509.00,-0.019
510.00,-0.019
511.00,-0.019
512.00,-0.019
513.00,-0.019
514.00,-0.019
515.00,-0.019
516.00,-0.019
517.00,-0.019
518.00,-0.019
519.00,-0.019
520.00,-0.019
521.00,-0.019
522.00,-0.019
523.00,-0.019
524.00,-0.019
525.00,-0.019
526.00,-0.020
527.00,-0.020
528.00,-0.019
529.00,-0.020
530.00,-0.020
531.00,-0.020
532.00,-0.020
533.00,-0.020
534.00,-0.020
535.00,-0.020
536.00,-0.021
537.00,-0.020
538.00,-0.020
539.00,-0.020
540.00,-0.020
541.00,-0.020
542.00,-0.020
543.00,-0.020
544.00,-0.020
545.00,-0.020
546.00,-0.020
547.00,-0.020
548.00,-0.020
549.00,-0.020
550.00,-0.020
551.00,-0.020
552.00,-0.019
553.00,-0.019
554.00,-0.019
555.00,-0.019
556.00,-0.019
557.00,-0.019
558.00,-0.019
559.00,-0.019
560.00,-0.019
561.00,-0.019
562.00,-0.019
563.00,-0.019
564.00,-0.019
565.00,-0.019
566.00,-0.019
567.00,-0.019
568.00,-0.019
569.00,-0.019
570.00,-0.019
571.00,-0.019
572.00,-0.020
573.00,-0.020
574.00,-0.020
575.00,-0.020
576.00,-0.020
577.00,-0.020
578.00,-0.020
579.00,-0.020
580.00,-0.020
581.00,-0.020
582.00,-0.020
583.00,-0.020
584.00,-0.020
585.00,-0.020
586.00,-0.020
587.00,-0.020
588.00,-0.020
589.00,-0.020
590.00,-0.020
591.00,-0.020
592.00,-0.020
593.00,-0.020
594.00,-0.020
595.00,-0.020
596.00,-0.020
597.00,-0.020
598.00,-0.020
599.00,-0.020
