Meas. ID, Time/Date, WV, Index, Sort #1, Sort #2, Sort #3, 
, 4/2/2025 3:49:05 PM, 632.8, 1.4833 , , , , 
, 4/2/2025 3:49:53 PM, 632.8, 1.4833 , , , , 
, 4/2/2025 3:50:41 PM, 632.8, 1.4832 , , , , 
, 4/2/2025 3:51:29 PM, 632.8, 1.4832 , , , , 
, 4/2/2025 3:52:17 PM, 632.8, 1.4830 , , , , 
, 4/2/2025 3:53:36 PM, 632.8, 1.4833 , , , , 
, 4/2/2025 3:54:24 PM, 632.8, 1.4831 , , , , 
, 4/2/2025 3:55:11 PM, 632.8, 1.4831 , , , , 
, 4/2/2025 3:55:59 PM, 632.8, 1.4830 , , , , 
, 4/2/2025 3:56:47 PM, 632.8, 1.4831 , , , , 
, 4/2/2025 3:58:07 PM, 632.8, 1.4832 , , , , 
, 4/2/2025 3:58:55 PM, 632.8, 1.4831 , , , , 
, 4/2/2025 3:59:43 PM, 632.8, 1.4831 , , , , 
, 4/2/2025 4:00:31 PM, 632.8, 1.4830 , , , , 
, 4/2/2025 4:01:19 PM, 632.8, 1.4831 , , , , 
, 4/2/2025 4:02:22 PM, 972.3, 1.4756 , , , , 
, 4/2/2025 4:03:10 PM, 972.3, 1.4754 , , , , 
, 4/2/2025 4:03:58 PM, 972.3, 1.4755 , , , , 
, 4/2/2025 4:04:46 PM, 972.3, 1.4753 , , , , 
, 4/2/2025 4:05:34 PM, 972.3, 1.4750 , , , , 
, 4/2/2025 4:06:55 PM, 972.3, 1.4751 , , , , 
, 4/2/2025 4:07:43 PM, 972.3, 1.4753 , , , , 
, 4/2/2025 4:08:31 PM, 972.3, 1.4754 , , , , 
, 4/2/2025 4:09:19 PM, 972.3, 1.4752 , , , , 
, 4/2/2025 4:10:07 PM, 972.3, 1.4750 , , , , 
, 4/2/2025 4:11:15 PM, 972.3, 1.4752 , , , , 
, 4/2/2025 4:12:03 PM, 972.3, 1.4756 , , , , 
, 4/2/2025 4:12:51 PM, 972.3, 1.4755 , , , , 
, 4/2/2025 4:13:39 PM, 972.3, 1.4756 , , , , 
, 4/2/2025 4:14:27 PM, 972.3, 1.4751 , , , , 
, 4/2/2025 4:15:34 PM, 403.2, 1.5032 , , , , 
, 4/2/2025 4:16:22 PM, 403.2, 1.5033 , , , , 
, 4/2/2025 4:17:10 PM, 403.2, 1.5033 , , , , 
, 4/2/2025 4:17:58 PM, 403.2, 1.5033 , , , , 
, 4/2/2025 4:18:46 PM, 403.2, 1.5036 , , , , 
, 4/2/2025 4:20:26 PM, 403.2, 1.5033 , , , , 
, 4/2/2025 4:21:14 PM, 403.2, 1.5033 , , , , 
, 4/2/2025 4:22:02 PM, 403.2, 1.5034 , , , , 
, 4/2/2025 4:22:50 PM, 403.2, 1.5035 , , , , 
, 4/2/2025 4:23:38 PM, 403.2, 1.5035 , , , , 
, 4/2/2025 4:24:51 PM, 403.2, 1.5038 , , , , 
, 4/2/2025 4:25:39 PM, 403.2, 1.5035 , , , , 
, 4/2/2025 4:26:27 PM, 403.2, 1.5033 , , , , 
, 4/2/2025 4:27:15 PM, 403.2, 1.5038 , , , , 
, 4/2/2025 4:28:03 PM, 403.2, 1.5034 , , , , 

Mean, , , 1.4873 , 
Std Dev, , , .0120 , 
% Std Dev, , , 0.81, 
Count, , , 45, 
Min, , , 1.4750 , 
Max, , , 1.5038 , 


